SolarW,HouseW,BattW,GridW,BattCharge,SolarF,HouseF,BattF,GridF
5.08,2365.6,2350,0.61,96.68,   60,   60,59.98,   60
4.95,2339.6,2310,0.5,96.67,   60,   60,59.98,   60
5.08,2351.6,2350,0.72,96.67,   60,   60,59.98,   60
5.6,2365.8,2350,0.42,96.67,   60,   60,59.98,   60
5.55,2356.8,2350,0.75,96.67,   60,   60,59.98,   60
5.08,2390.1,2400,0.47,96.67,   60,   60,59.98,   60
4.75,2423.5,2410,0.45,96.67,   60,   60,59.98,   60
5.36,2398.6,2400,0.53,96.67,   60,   60,59.98,   60
5.65,2432.9,2440,0.48,96.66,59.94,59.94,59.98,59.94
5.74,2431.7,2410,0.48,96.66,59.94,59.94,59.98,59.94
4.86,2396,2410,0.47,96.66,59.94,59.94,59.98,59.94
4.8,2397.1,2380,0.65,96.66,59.94,59.94,59.98,59.94
5.52,2389.1,2370,0.84,96.66,59.94,59.94,59.98,59.94
5.85,2398.9,2420,0.67,96.66,59.94,59.94,59.98,59.94
5.36,2380.6,2350,0.7,96.66,59.94,59.94,59.98,59.94
4.89,2393.2,2400,0.67,96.66,59.94,59.94,59.98,59.94
4.86,2391.8,2390,0.66,96.66,59.94,59.94,59.98,59.94
5.39,2392.2,2390,0.67,96.66,59.94,59.94,59.98,59.94
5.91,2403.7,2380,0.66,96.66,59.94,59.94,59.98,59.94
5.43,2390,2390,0.62,96.66,59.94,59.94,59.98,59.94
4.89,2407,2410,0.73,96.66,59.94,59.94,59.98,59.94
4.89,2389.1,2390,0.75,96.65,59.94,59.94,59.98,59.94
5.49,2404,2420,0.55,96.65,   60,   60,59.98,   60
5.71,2405.1,2400,0.61,96.65,   60,   60,59.98,   60
5.02,2432.3,2430,0.37,96.65,   60,   60,59.98,   60
5.25,2402,2440,0.47,96.65,   60,   60,59.98,   60
5.38,2421.1,2390,0.48,96.65,   60,   60,59.98,   60
5.8,2421.9,2370,0.45,96.65,   60,   60,59.98,   60
5.3,2395.1,2430,0.78,96.64,   60,   60,59.98,   60
4.95,2435.8,2390,0.8,96.64,   60,   60,59.98,   60
5.06,2383.5,2420,0.81,96.64,   60,   60,59.98,   60
5.69,2384.9,2380,0.67,96.64,   60,   60,59.98,   60
6.48,1891.5,1440,0.69,96.64,   60,   60,59.98,   60
1133,1244.9,30,0.78,96.64,   60,   60,59.99,   60
3640.3,1362.5,-2230,0.47,96.64,   60,   60,60.01,   60
4036.9,2084.5,-1620,0.23,96.63,   60,   60,60.02,   60
4062.7,2454.1,-1610,0,96.63,   60,   60,60.02,   60
4068.4,2428.4,-1640,0.28,96.63,   60,   60,60.02,   60
4068,1650.2,-2550,0.42,96.63,   60,   60,60.03,   60
4064.8,1489.7,-2590,0.25,96.63,   60,   60,60.03,   60
4072.1,1503.4,-2560,0.5,96.63,   60,   60,60.03,   60
4068.2,2293.9,-1610,0.22,96.63,   60,   60,60.03,   60
4070,2455.8,-1630,-0.08,96.63,   60,   60,60.03,   60
4069.4,2433.1,-1620,0.04,96.63,   60,   60,60.03,   60
4066.4,1680.2,-2570,0.14,96.63,   60,   60,60.03,   60
4068.4,1482.3,-2580,0.28,96.63,   60,   60,60.03,   60
4067.9,1471.3,-2620,0.2,96.62,   60,   60,60.03,   60
4066.8,1800.5,-1640,0.23,96.62,   60,   60,60.03,   60
4070.8,2453.2,-1630,0.07,96.62,   60,   60,60.03,   60
4067.5,2399.4,-1660,0.15,96.62,   60,   60,60.03,   60
4067,2146.3,-2570,0.33,96.62,   60,   60,60.03,   60
4073.5,1432,-2590,0.14,96.62,   60,   60,60.03,   60
4070.4,1497.1,-2570,0.22,96.62,   60,   60,60.03,   60
4068.2,1589.9,-1670,-0.06,96.62,   60,   60,60.03,   60
4070.2,2467.8,-1650,0.11,96.62,   60,   60,60.03,   60
4066.3,2444,-1630,0.06,96.62,   60,   60,60.03,   60
4072.5,2377.2,-2490,0.22,96.62,   60,   60,60.03,   60
4073.9,1478.8,-2570,0.5,96.62,   60,   60,60.03,   60
4067.5,1517.5,-2560,0.19,96.62,   60,   60,60.03,   60
4075.7,1489.7,-2620,0.04,96.62,   60,   60,60.03,   60
4074.1,2364.4,-1680,0.14,96.62,   60,   60,60.03,   60
4070.8,2417,-1640,0.18,96.62,   60,   60,60.03,   60
4075,2421.7,-1660,-0.02,96.62,   60,   60,60.03,   60
4072.5,1702.5,-2570,0.23,96.62,   60,   60,60.03,   60
4072,1469.5,-2590,0.2,96.62,   60,   60,60.03,   60
4077.7,1500.4,-2560,0.34,96.62,   60,   60,60.03,   60
4080.7,2378.1,-1660,-0.05,96.62,   60,   60,60.03,   60
4074.4,2429.5,-1650,0.01,96.62,   60,   60,60.03,   60
4077.2,2428.1,-1660,0.22,96.62,   60,   60,60.03,   60
4082.5,1447.5,-2620,0.11,96.62,   60,   60,60.03,   60
4075.5,1486.1,-2580,0.22,96.62,   60,   60,60.03,   60
4075.5,1963,-1670,0.29,96.63,   60,   60,60.03,   60
4078.2,2444.4,-1690,0.2,96.63,60.06,60.06,60.03,60.06
4080.9,2062.8,-2630,0.11,96.63,60.06,60.06,60.03,60.06
4076,1413.4,-2650,0.42,96.63,60.06,60.06,60.03,60.06
4081.3,1466.1,-2580,0.15,96.64,60.06,60.06,60.03,60.06
4077.6,1452.3,-2620,0.17,96.64,60.06,60.06,60.03,60.06
4074.7,1454.9,-2620,0.17,96.64,60.06,60.06,60.03,60.06
4081.8,1450.5,-2640,0.48,96.64,60.06,60.06,60.03,60.06
4081.6,1459.4,-2620,0.36,96.64,60.06,60.06,60.03,60.06
4074,1456.2,-2640,0.2,96.64,60.06,60.06,60.03,60.06
4081.1,1467.6,-2600,0.26,96.64,60.06,60.06,60.03,60.06
4081.2,1482.3,-2610,0.28,96.64,60.06,60.06,60.03,60.06
4078.1,1462.9,-2630,0.09,96.64,60.06,60.06,60.03,60.06
4085.5,1470.7,-2620,0.28,96.64,60.06,60.06,60.03,60.06
4077.5,1449.6,-2630,0.27,96.64,   60,   60,60.03,   60
4080.3,1448.6,-2640,0.36,96.64,   60,   60,60.03,   60
4086.1,1431.2,-2620,0.15,96.65,   60,   60,60.03,   60
4079.7,1436.8,-2640,0.42,96.65,   60,   60,60.03,   60
4081.4,1481.2,-2580,0.08,96.65,   60,   60,60.03,   60
4088.4,1500.5,-2570,0.47,96.65,   60,   60,60.03,   60
4081.7,1533,-2560,0.38,96.65,   60,   60,60.03,   60
4086.8,1535,-2530,0.28,96.65,   60,   60,60.03,   60
4086.3,1554.5,-2540,0.19,96.65,   60,   60,60.03,   60
4083.1,1530.7,-2560,0.14,96.65,   60,   60,60.03,   60
4089.1,1532.5,-2550,0.08,96.65,   60,   60,60.03,   60
4085,1570.5,-2490,0.28,96.65,   60,   60,60.03,   60
4087,1532.6,-2550,0.25,96.65,   60,   60,60.03,   60
4088.4,1532.6,-2570,0.17,96.65,60.06,60.06,60.03,60.06
4088.8,1516.2,-2600,0.31,96.66,60.06,60.06,60.03,60.06
4083.3,1462.7,-2620,0.06,96.66,60.06,60.06,60.03,60.06
4083.7,1479.5,-2620,0.33,96.66,60.06,60.06,60.03,60.06
4088.3,1471.1,-2570,0.2,96.66,60.06,60.06,60.03,60.06
4082,1523.6,-2570,0.26,96.66,60.06,60.06,60.03,60.06
4089.9,1515.1,-2580,0.22,96.66,60.06,60.06,60.03,60.06
4087.6,1551,-2540,0.14,96.66,60.06,60.06,60.03,60.06
4083.8,1550.4,-2530,0.28,96.66,60.06,60.06,60.03,60.06
4091.9,1556.1,-2500,-0.05,96.66,60.06,60.06,60.03,60.06
4087.1,1554,-2540,0.26,96.66,60.06,60.06,60.03,60.06
4090.1,1569.9,-2530,0.16,96.66,60.06,60.06,60.03,60.06
4096,1534.2,-2570,-0.02,96.66,60.06,60.06,60.03,60.06
4090.7,1541.7,-2550,0.31,96.66,   60,   60,60.03,   60
4091.8,1544.1,-2550,0.11,96.67,   60,   60,60.03,   60
4096.6,1541.4,-2580,0.15,96.67,   60,   60,60.03,   60
4095.1,1516.7,-2550,0.29,96.67,   60,   60,60.03,   60
4092.7,1543.5,-2550,0.26,96.67,   60,   60,60.03,   60
4095.7,1549.9,-2550,0.09,96.67,   60,   60,60.03,   60
4101.4,1552.1,-2530,0.08,96.67,   60,   60,60.03,   60
4094.3,1572.7,-2530,0.45,96.67,   60,   60,60.03,   60
4097.5,1550.9,-2540,0.28,96.67,   60,   60,60.03,   60
4101.6,1499.4,-2580,0.33,96.67,   60,   60,60.03,   60
4094.2,1521,-2580,0.31,96.67,   60,   60,60.03,   60
4098.6,1511.1,-2600,0.26,96.67,   60,   60,60.03,   60
4097.9,1500.9,-2580,0.23,96.67,60.06,60.06,60.03,60.06
4098.7,1498.7,-2610,0.26,96.68,60.06,60.06,60.03,60.06
4101.4,1517.9,-2590,-0.11,96.68,60.06,60.06,60.03,60.06
4095.1,1489.3,-2620,0.26,96.68,60.06,60.06,60.03,60.06
4097.6,1560.1,-2520,0.15,96.68,60.06,60.06,60.03,60.06
4099.2,1523,-2570,0.17,96.68,60.06,60.06,60.03,60.06
4095.9,1571.8,-2470,0,96.68,60.06,60.06,60.03,60.06
4097.9,1642.6,-2480,0.09,96.68,60.06,60.06,60.03,60.06
4101,1517.4,-2590,0.42,96.68,60.06,60.06,60.03,60.06
4094.1,1526.2,-2580,0.06,96.68,60.06,60.06,60.03,60.06
4100.4,1584.9,-2480,0.28,96.68,60.06,60.06,60.03,60.06
4104.2,1603.9,-2510,0.01,96.68,60.06,60.06,60.03,60.06
4095.9,1588.6,-2520,0.19,96.68,60.06,60.06,60.03,60.06
4100.8,1577.6,-2520,0.06,96.69,60.06,60.06,60.03,60.06
4103,1575.9,-2510,0.08,96.69,60.06,60.06,60.03,60.06
4096.5,1546.8,-2560,0.2,96.69,60.06,60.06,60.03,60.06
4098,1555.7,-2520,0,96.69,60.06,60.06,60.03,60.06
4106.8,1590,-2520,0.11,96.69,60.06,60.06,60.03,60.06
4103,1582.1,-2520,0.06,96.69,60.06,60.06,60.03,60.06
4101.6,1600.6,-2490,0.01,96.69,60.06,60.06,60.03,60.06
4108.8,1599.3,-2500,0.2,96.69,60.06,60.06,60.03,60.06
4102.9,1606.5,-2500,0.11,96.69,60.06,60.06,60.03,60.06
4099.4,1602.6,-2520,0.23,96.69,60.06,60.06,60.03,60.06
4107.2,1574.6,-2510,0.04,96.69,60.06,60.06,60.03,60.06
4100.2,1582.6,-2520,0.22,96.69,60.06,60.06,60.03,60.06
4107.5,1574,-2560,0.25, 96.7,60.06,60.06,60.03,60.06
4107.5,1563.4,-2560,0.36, 96.7,   60,   60,60.03,   60
4100.8,1556,-2570,0.23, 96.7,   60,   60,60.03,   60
4104.9,1546,-2560,0.11, 96.7,   60,   60,60.03,   60
4108.6,1530.3,-2570,0.12, 96.7,   60,   60,60.03,   60
4102.2,1536.1,-2570,0.09,96.71,   60,   60,60.03,   60
4101.8,1546.7,-2570,0.17,96.71,   60,   60,60.03,   60
4103.6,1557.4,-2540,0.09,96.71,   60,   60,60.03,   60
4101.7,1566.3,-2550,-0.05,96.71,   60,   60,60.03,   60
4108.8,1558.9,-2550,0.36,96.71,   60,   60,60.03,   60
4109.5,1545.6,-2540,0.28,96.71,   60,   60,60.03,   60
4105.5,1536.1,-2560,0.11,96.71,   60,   60,60.03,   60
4105.2,1516.9,-2580,0.31,96.71,   60,   60,60.03,   60
4111.3,1545.2,-2550,0.06,96.71,   60,   60,60.03,   60
4107.5,1539.2,-2570,0.26,96.71,   60,   60,60.03,   60
4107.1,1537.8,-2560,0.17,96.71,   60,   60,60.03,   60
4113.5,1551.8,-2560,0.45,96.71,   60,   60,60.03,   60
4106.7,1528.5,-2570,0.11,96.72,   60,   60,60.03,   60
4113.5,1563.6,-2550,0.09,96.72,   60,   60,60.03,   60
4115.3,1563.8,-2540,0.39,96.72,   60,   60,60.03,   60
4108.3,1566.8,-2550,0.12,96.72,   60,   60,60.03,   60
4113.8,1574.6,-2550,0.47,96.72,   60,   60,60.03,   60
4116.1,1552.8,-2560,0.11,96.72,   60,   60,60.03,   60
4111.1,1560.6,-2580,0.12,96.72,   60,   60,60.03,   60
4111.6,1561,-2560,0.25,96.73,   60,   60,60.03,   60
4116.8,1549.5,-2560,0.17,96.73,   60,   60,60.03,   60
4112.4,1563.5,-2580,0.26,96.73,60.06,60.06,60.03,60.06
4119.4,1556.1,-2590,0.11,96.73,60.06,60.06,60.03,60.06
4114.4,1542,-2620,0.11,96.73,60.06,60.06,60.03,60.06
4111.8,1483.8,-2630,0.39,96.74,60.06,60.06,60.03,60.06
4115.5,1481.6,-2650,0.28,96.74,60.06,60.06,60.03,60.06
4112.1,1483.1,-2640,0.17,96.74,60.06,60.06,60.03,60.06
4115.2,1506.3,-2630,0.19,96.74,60.06,60.06,60.03,60.06
4117.6,1495,-2620,0.34,96.74,60.06,60.06,60.03,60.06
4109.2,1516.6,-2580,0.2,96.74,60.06,60.06,60.03,60.06
4116.4,1512.5,-2610,0.41,96.74,60.06,60.06,60.03,60.06
4119.2,1488.8,-2610,0.03,96.75,60.06,60.06,60.03,60.06
4114.8,1492.1,-2620,0.2,96.75,60.06,60.06,60.03,60.06
4119.6,1481.7,-2610,0.17,96.75,60.06,60.06,60.03,60.06
4122.8,1475.2,-2650,0.28,96.75,60.06,60.06,60.03,60.06
4118.1,1484.9,-2640,0.25,96.75,60.06,60.06,60.03,60.06
4121.4,1495.9,-2660,0.2,96.75,60.06,60.06,60.03,60.06
4122.5,1481.6,-2610,0.33,96.75,60.06,60.06,60.03,60.06
4121.9,1504.9,-2620,0.25,96.75,60.06,60.06,60.03,60.06
4120.6,1500.4,-2600,0.23,96.76,60.06,60.06,60.03,60.06
4123.9,1503.5,-2600,0.17,96.76,60.06,60.06,60.03,60.06
4118.3,1512.4,-2610,0.09,96.76,60.06,60.06,60.03,60.06
4123.1,1511.4,-2610,0.39,96.76,60.06,60.06,60.03,60.06
4123.2,1507.5,-2600,0.15,96.76,60.06,60.06,60.03,60.06
4118.8,1519.7,-2630,0.2,96.76,60.06,60.06,60.03,60.06
4124.1,1493.9,-2580,0.2,96.76,60.06,60.06,60.03,60.06
4122.5,1501.5,-2620,0.03,96.76,60.06,60.06,60.03,60.06
4120.1,1485.6,-2630,0.14,96.76,   60,   60,60.03,   60
4122.9,1491.7,-2600,0.47,96.76,   60,   60,60.03,   60
4118.1,1474.9,-2640,0.2,96.77,   60,   60,60.03,   60
4123,1493.7,-2630,0.09,96.78,   60,   60,60.03,   60
4121.4,1508.8,-2600,0.33,96.78,   60,   60,60.03,   60
4118.6,1523.6,-2610,0.22,96.78,   60,   60,60.03,   60
4124.5,1547.6,-2560,0.2,96.78,   60,   60,60.03,   60
4124.8,1524.3,-2600,0.3,96.78,   60,   60,60.03,   60
4121.6,1521.1,-2630,0.12,96.78,   60,   60,60.03,   60
4129.1,1495,-2630,0.28,96.78,   60,   60,60.03,   60
4123.6,1506.4,-2610,0.28,96.78,   60,   60,60.03,   60
4124.8,1476.5,-2670,0.19,96.78,   60,   60,60.03,   60
4129.7,1478.7,-2640,0.25,96.78,   60,   60,60.03,   60
4123,1495.7,-2650,0.19,96.78,60.06,60.06,60.03,60.06
4124.5,1478.4,-2640,0.15,96.78,60.06,60.06,60.03,60.06
4129.1,1498.7,-2610,0.25,96.79,60.06,60.06,60.03,60.06
4123.9,1501.5,-2610,0.15,96.79,60.06,60.06,60.03,60.06
4129.1,1528,-2600,0.44,96.79,60.06,60.06,60.03,60.06
4128.2,1503.8,-2610,0.19,96.79,60.06,60.06,60.03,60.06
4121.4,1572.7,-2560,0.12,96.79,60.06,60.06,60.03,60.06
4129.8,1566.4,-2580,0.28,96.79,60.06,60.06,60.03,60.06
4129.7,1539.1,-2570,0.17,96.79,60.06,60.06,60.03,60.06
4125.6,1545.3,-2580,0.28,96.79,60.06,60.06,60.03,60.06
4132.1,1531.4,-2590,0.14, 96.8,60.06,60.06,60.03,60.06
4126.3,1525.2,-2600,0.25, 96.8,60.06,60.06,60.03,60.06
4126.3,1485.7,-2690,0.3, 96.8,60.06,60.06,60.03,60.06
4128,1407.7,-2720,0.36, 96.8,   60,   60,60.03,   60
4124.2,1423.3,-2680,0.42,96.81,   60,   60,60.03,   60
4125.4,1467.6,-2660,0.44,96.81,   60,   60,60.03,   60
4126.8,1492.7,-2660,0.22,96.81,   60,   60,60.03,   60
4123.4,1493.5,-2610,0.22,96.81,   60,   60,60.03,   60
4128.6,1492.1,-2630,0.42,96.81,   60,   60,60.03,   60
4126.6,1494.8,-2640,0.09,96.81,   60,   60,60.03,   60
4124,1501.7,-2640,0.47,96.81,   60,   60,60.03,   60
4131.3,1481.9,-2660,0.23,96.81,   60,   60,60.03,   60
4129.5,1469.1,-2650,0.28,96.82,   60,   60,60.03,   60
4125.2,1496.9,-2640,0.36,96.82,   60,   60,60.03,   60
4135.2,1486.6,-2650,0.23,96.82,   60,   60,60.03,   60
4131.8,1456.2,-2660,0.36,96.82,   60,   60,60.03,   60
4130.7,1468.8,-2650,0.39,96.82,60.06,60.06,60.03,60.06
4138.1,1489.6,-2640,0.28,96.82,60.06,60.06,60.03,60.06
4131.6,1494.9,-2620,0.11,96.82,60.06,60.06,60.03,60.06
4128.9,1495.2,-2610,0.05,96.82,60.06,60.06,60.03,60.06
4139,1520.9,-2620,0.17,96.82,60.06,60.06,60.03,60.06
4132.1,1521.5,-2600,0.2,96.82,60.06,60.06,60.03,60.06
4133.6,1527.6,-2630,0.2,96.82,60.06,60.06,60.03,60.06
4137.4,1513.5,-2640,0.03,96.83,60.06,60.06,60.03,60.06
4131.5,1517.2,-2650,0.03,96.83,60.06,60.06,60.03,60.06
4134.8,1491.6,-2670,0.44,96.83,60.06,60.06,60.03,60.06
4139.4,1499.3,-2630,0.22,96.83,60.06,60.06,60.03,60.06
4135,1476.3,-2670,0.42,96.83,60.06,60.06,60.03,60.06
4130.3,1483.3,-2650,0.12,96.83,60.06,60.06,60.03,60.06
4138.5,1487.3,-2650,0.14,96.84,   60,   60,60.03,   60
4134.2,1509.3,-2610,0.03,96.84,   60,   60,60.03,   60
4132.3,1523.7,-2630,0.11,96.84,   60,   60,60.03,   60
4136.1,1530.3,-2610,-0.05,96.84,   60,   60,60.03,   60
4137.1,1497.2,-2610,0.19,96.84,   60,   60,60.03,   60
4128.4,1520.8,-2610,0.06,96.84,   60,   60,60.03,   60
4135.5,1517.7,-2630,0.22,96.84,   60,   60,60.03,   60
4139.8,1512.2,-2600,0,96.85,   60,   60,60.03,   60
4136.4,1518.1,-2640,0.12,96.85,   60,   60,60.03,   60
4136.1,1488.8,-2660,0.15,96.85,   60,   60,60.03,   60
4141.4,1487.2,-2640,0.19,96.85,   60,   60,60.03,   60
4135.9,1506.6,-2630,0.2,96.85,   60,   60,60.03,   60
4141.5,1507.2,-2620,0.09,96.85,60.06,60.06,60.03,60.06
4142.6,1519.4,-2650,0.25,96.85,60.06,60.06,60.03,60.06
4137.3,1511,-2610,-0.13,96.85,60.06,60.06,60.03,60.06
4138.1,1520,-2610,0.28,96.85,60.06,60.06,60.03,60.06
4143.6,1513,-2610,0.31,96.85,60.06,60.06,60.03,60.06
4141.8,1497.6,-2660,0.31,96.86,60.06,60.06,60.03,60.06
4138,1498.4,-2650,0.17,96.86,60.06,60.06,60.03,60.06
4145.6,1495.9,-2640,0.39,96.86,60.06,60.06,60.03,60.06
4138.8,1496.4,-2680,0.36,96.86,60.06,60.06,60.03,60.06
4141.7,1479.6,-2650,0.28,96.86,60.06,60.06,60.03,60.06
4141.8,1480.1,-2640,0.11,96.86,60.06,60.06,60.03,60.06
4140.5,1500,-2630,0.11,96.86,60.06,60.06,60.03,60.06
4139.4,1503.5,-2640,0.26,96.86,60.06,60.06,60.03,60.06
4142.9,1528.1,-2610,0.03,96.86,   60,   60,60.03,   60
4137.5,1531.4,-2600,0.36,96.86,   60,   60,60.03,   60
4140.2,1557.5,-2590,0.08,96.86,   60,   60,60.03,   60
4142.5,1532,-2630,0.14,96.86,   60,   60,60.03,   60
4135.1,1528,-2610,0.22,96.87,   60,   60,60.03,   60
4141.8,1518.7,-2620,0.28,96.87,   60,   60,60.03,   60
4142.3,1516.8,-2650,0.23,96.87,   60,   60,60.03,   60
4139.3,1506.8,-2650,0.23,96.87,   60,   60,60.03,   60
4145.7,1495.3,-2600,0.28,96.87,   60,   60,60.03,   60
4144.7,1521.8,-2630,0.22,96.87,   60,   60,60.03,   60
4141.7,1509.7,-2640,0.37,96.87,   60,   60,60.03,   60
4144.4,1540.8,-2630,0.27,96.88,   60,   60,60.03,   60
4150.4,1499.8,-2620,0.14,96.88,60.06,60.06,60.03,60.06
4143.4,1535.2,-2590,0.28,96.88,60.06,60.06,60.03,60.06
4144.4,1557.3,-2590,0.41,96.88,60.06,60.06,60.03,60.06
4149.2,1540.5,-2620,0.44,96.88,60.06,60.06,60.03,60.06
4142.5,1536.1,-2580,0.03,96.88,60.06,60.06,60.03,60.06
4147.7,1584.2,-2610,0.2,96.88,60.06,60.06,60.03,60.06
4149.3,1544.1,-2610,0.08,96.88,60.06,60.06,60.03,60.06
4147.1,1532,-2620,0.31,96.88,60.06,60.06,60.03,60.06
4143.5,1540.1,-2620,0.23,96.88,60.06,60.06,60.03,60.06
4148.1,1539.2,-2620,0.26,96.88,60.06,60.06,60.03,60.06
4141.4,1537.8,-2610,0.25,96.88,60.06,60.06,60.03,60.06
4145.2,1555.3,-2610,0.09,96.89,60.06,60.06,60.03,60.06
4145.2,1529.4,-2600,0.37,96.89,60.06,60.06,60.03,60.06
4141.8,1565.4,-2590,0.09,96.89,   60,   60,60.03,   60
4143.2,1563.6,-2600,0.17,96.89,   60,   60,60.03,   60
4150.9,1544.4,-2590,0.17,96.89,   60,   60,60.03,   60
4143.8,1557.9,-2590,0.16,96.89,   60,   60,60.03,   60
4144.1,1539.2,-2610,0.09,96.89,   60,   60,60.03,   60
4154.6,1538.4,-2620,0.14,96.89,   60,   60,60.03,   60
4148.5,1530.8,-2610,0.39,96.89,   60,   60,60.03,   60
4151.3,1561.7,-2610,0.11,96.89,   60,   60,60.03,   60
4155.6,1537.4,-2630,0.06,96.89,   60,   60,60.03,   60
4145.2,1540.8,-2600,0.25,96.89,   60,   60,60.03,   60
4157,1567.3,-2610,0.11, 96.9,   60,   60,60.03,   60
4157,1543.4,-2590,0.3, 96.9,   60,   60,60.03,   60
4147.7,1567.7,-2610,0.17, 96.9,   60,   60,60.03,   60
4152.9,1566.6,-2590,0.14, 96.9,60.06,60.06,60.03,60.06
4156.5,1546.7,-2590,0.17, 96.9,60.06,60.06,60.03,60.06
4151.8,1564.4,-2590,0.2,96.91,60.06,60.06,60.03,60.06
4153.4,1539.7,-2620,0.22,96.91,60.06,60.06,60.03,60.06
4153.5,1523,-2600,0.2,96.91,60.06,60.06,60.03,60.06
4147.2,1555,-2620,0.14,96.91,60.06,60.06,60.03,60.06
4157.1,1513.7,-2600,0.3,96.91,60.06,60.06,60.03,60.06
4149.8,1520.2,-2610,0.08,96.91,60.06,60.06,60.03,60.06
4153.7,1553,-2630,0.28,96.91,60.06,60.06,60.03,60.06
4157.3,1542.2,-2600,0.33,96.91,60.06,60.06,60.03,60.06
4159.7,1476.3,-2680,0.08,96.93,60.06,60.06,60.08,60.06
4170.1,1502.7,-2660,0.2,96.93,60.06,60.06,60.08,60.06
4165.3,1518.8,-2650,0.14,96.93,60.06,60.06,60.08,60.06
4171.4,1547,-2620,0.25,96.94,60.06,60.06,60.08,60.06
4174,1530.9,-2640,0.28,96.94,60.06,60.06,60.08,60.06
4160.6,1535.5,-2650,0.28,96.94,60.06,60.06,60.09,60.06
4167.6,1508.4,-2640,0.06,96.94,60.06,60.06, 60.1,60.06
4158.1,1523.7,-2640,0.27,96.94,60.06,60.06,60.11,60.06
4160,1516.5,-2640,0.44,96.95,60.06,60.06,60.11,60.06
4171.6,1526.7,-2640,0.33,96.95,60.06,60.06,60.11,60.06
4174.3,1554.8,-2640,0.34,96.95,60.06,60.06,60.11,60.06
4173.6,1541.4,-2620,0.37,96.95,60.06,60.06,60.12,60.06
4170.8,1540.4,-2650,0.08,96.95,60.06,60.06,60.13,60.06
4156.1,1529.9,-2620,-0.03,96.95,60.06,60.06,60.14,60.06
4163.7,1545.6,-2610,0.2,96.95,60.06,60.06,60.15,60.06
4175.3,1516,-2660,0.12,96.95,60.06,60.06,60.15,60.06
4179.5,1541.9,-2650,0.23,96.95,60.06,60.06,60.15,60.06
4167.8,1530.3,-2660,0.08,96.95,60.06,60.06,60.15,60.06
4163.9,1519.4,-2620,0.39,96.95,60.06,60.06,60.15,60.06
4167.4,1500.9,-2670,0.23,96.96,60.12,60.12,60.15,60.12
4174.6,1512,-2640,0,96.96,60.12,60.12,60.16,60.12
4187.2,1563.4,-2620,0.34,96.97,60.12,60.12,60.16,60.12
4170.9,1524,-2690,0.17,96.97,60.12,60.12,60.17,60.12
4163.9,1493.2,-2670,0.09,96.97,60.12,60.12,60.18,60.12
4167.3,1495.8,-2680,0.2,96.97,60.12,60.12,60.18,60.12
4179.2,1489.1,-2720,0.11,96.97,60.12,60.12,60.18,60.12
4188.7,1495.8,-2700,0.39,96.97,60.12,60.12,60.19,60.12
4160,1450.6,-2670,0.2,96.97,60.12,60.12, 60.2,60.12
4167.8,1466.1,-2700,0.36,96.97,60.12,60.12, 60.2,60.12
4191.2,1477.7,-2690,0.19,96.97,60.12,60.12,60.21,60.12
4182.3,1493.5,-2720,0.36,96.97,60.12,60.12,60.22,60.12
4159.1,1492.9,-2650,0.09,96.97,60.12,60.12,60.22,60.12
4178.5,1463.3,-2710,0.11,96.98,60.18,60.18,60.22,60.18
4184.8,1502,-2710,0.3,96.98,60.18,60.18,60.22,60.18
4174.6,1486.9,-2730,0.28,96.99,60.18,60.18,60.22,60.18
4172,1464.9,-2750,0.36,96.99,60.18,60.18,60.23,60.18
4185.3,1492.6,-2690,0.17,96.99,60.18,60.18,60.23,60.18
4187,1502.4,-2710,0.14,96.99,60.18,60.18,60.24,60.18
4157.9,1463.3,-2690,0.12,96.99,60.18,60.18,60.24,60.18
4182.7,1480,-2680,0.14,96.99,60.18,60.18,60.25,60.18
4191.8,1510.8,-2690,0.17,96.99,60.18,60.18,60.25,60.18
4157.8,1449.8,-2690,0.17,96.99,60.18,60.18,60.26,60.18
4182.3,1467.4,-2700,0.2,96.99,60.18,60.18,60.27,60.18
4195,1493,-2730,0.36,96.99,60.18,60.18,60.28,60.18
4159.3,1458.7,-2720,0.25,96.99,60.18,60.18,60.28,60.18
4192.2,1445.6,-2720,0.14,   97,60.18,60.18,60.29,60.18
4188.2,1498.6,-2740,0.29,   97, 60.3, 60.3,60.29, 60.3
4160.5,1443.8,-2750,0.31,   97, 60.3, 60.3,60.29, 60.3
4203.6,1470.1,-2710,0.31,   97, 60.3, 60.3, 60.3, 60.3
4167,1484.2,-2710,0.3,   97, 60.3, 60.3, 60.3, 60.3
4173.5,1474.2,-2690,0.26,   97, 60.3, 60.3, 60.3, 60.3
4194.9,1536.9,-2620,0.2,97.01, 60.3, 60.3, 60.3, 60.3
4154.8,1558.8,-2600,0.25,97.01, 60.3, 60.3,60.31, 60.3
4196.4,1549.8,-2600,0.12,97.01, 60.3, 60.3,60.31, 60.3
4167.1,1561.3,-2610,-0.03,97.01, 60.3, 60.3,60.33, 60.3
4187.3,1529.9,-2630,0.26,97.01, 60.3, 60.3,60.34, 60.3
4183,1591.1,-2630,0.06,97.01, 60.3, 60.3,60.34, 60.3
4180.7,1529.4,-2650,0.28,97.01, 60.3, 60.3,60.34, 60.3
4196,1590.4,-2610,0.31,97.02, 60.3, 60.3,60.34, 60.3
4166,1523.2,-2640,0.03,97.02, 60.3, 60.3,60.35, 60.3
